"host_time_s","stage","timestamp_us","sequence","raw_temperature","raw_accel_x","raw_accel_y","raw_accel_z","raw_gyro_x","raw_gyro_y","raw_gyro_z","temperature_c","accel_x_g","accel_y_g","accel_z_g","gyro_x_dps","gyro_y_dps","gyro_z_dps","roll_deg","pitch_deg","yaw_deg","roll_acc_deg","pitch_acc_deg","roll_gyro_deg","pitch_gyro_deg","roll_residual_deg","pitch_residual_deg","accel_norm_g","accel_residual_deg","dt_ms","gyro_bias_ready","imu_data_ready_count","imu_poll_ready_count"
"24.7197111","settle","1074887949","1063110","400","61","8117","-150","-20","-12","6","28.125","0.01629752","-0.005483174","0.9925153","-0.05157557","0.1042749","-0.03008784","-4.660899","0.8322366","85.69327","-0.3165935","0.9490118","-4.716744","1.688329","4.400151","-0.7393177","0.9927502","4.461829","1.008","1","1063111","0"
"24.7245962","settle","1074892991","1063115","396","21","8158","-133","-15","-13","1","28.09375","0.01450926","-0.003648071","0.9942302","-0.005825147","0.09109227","-0.0929325","-4.660723","0.8326777","85.69302","-0.2102311","0.8360791","-4.716628","1.688771","4.506396","-0.8526915","0.9945119","4.572472","1.008","1","1063116","0"
"24.7291801","settle","1074897024","1063119","384","10","8159","-111","-18","-10","2","28","0.01615465","-0.003049421","0.9951335","-0.03071897","0.0969874","-0.03762381","-4.660628","0.832942","85.69278","-0.1533005","0.8661354","-4.716533","1.689035","4.563232","-0.8228994","0.9952507","4.636837","1.009","1","1063120","0"
"24.749926","settle","1074918200","1063140","382","-42","8156","-111","-15","-10","0","27.98438","0.0149969","-0.001668973","0.9942841","0.0213162","0.04425121","-0.00185766","-4.660639","0.833894","85.69308","-0.06417454","0.8518628","-4.716544","1.689987","4.652369","-0.838124","0.9945849","4.727261","1.009","1","1063141","0"
"24.7547875","settle","1074922234","1063145","408","28","8124","-142","-14","-10","2","28.1875","0.01624002","-0.003664187","0.9938922","-0.003850589","0.06407879","-0.02195479","-4.660723","0.8341694","85.69302","-0.2112316","0.9361133","-4.716628","1.690262","4.505396","-0.7541489","0.9940316","4.606751","1.008","1","1063146","0"
"24.7597938","settle","1074928284","1063150","396","71","8114","-139","-15","-9","0","28.09375","0.0145527","-0.00379602","0.9939147","0.01982901","0.060529","-0.01108776","-4.660804","0.8344898","85.69285","-0.2188265","0.8388472","-4.716709","1.690583","4.497882","-0.8517355","0.9929944","4.507364","1.008","1","1063151","0"
"24.7969379","settle","1074965594","1063187","406","31","8118","-134","-12","-10","0","28.17188","0.01551845","-0.004368823","0.9945518","0.006567722","-0.006026095","0.001307458","-4.660997","0.8347067","85.69288","-0.215195","0.8472781","-4.716933","1.690792","4.501738","-0.8435139","0.9942926","4.580083","1.008","1","1063188","0"
"24.8020778","settle","1074970635","1063192","404","71","8106","-150","-9","-9","3","28.15625","0.01486993","-0.004537312","0.99301","-0.0274973","-0.0542254","0.02501768","-4.660999","0.8346217","85.69308","-0.261797","0.8579084","-4.716904","1.690714","4.455107","-0.7883736","0.9924937","4.484709","1.009","1","1063193","0"
"24.806907","settle","1074974669","1063196","408","5","8147","-75","-11","-11","0","28.1875","0.01366101","-0.003624924","0.9930735","0.03383826","-0.03718704","-0.03220707","-4.661059","0.8343936","85.69312","-0.2091405","0.7881228","-4.716964","1.690486","4.507824","-0.9023636","0.993174","4.597253","1.008","1","1063197","0"
"24.8113922","settle","1074979711","1063201","368","28","8154","-168","-9","-9","0","27.875","0.01520186","-0.003247433","0.9943297","0.03350216","-0.08894946","0.01212304","-4.661144","0.8341895","85.69317","-0.165203","0.8950917","-4.717098","1.690237","4.551895","-0.7951456","0.9947737","4.620823","1.008","1","1063202","0"
"24.8161613","settle","1074984753","1063206","394","7","8142","-121","-9","-7","2","28.07813","0.0138453","-0.002192596","0.9951458","0.0193525","-0.06560519","-0.002798427","-4.661361","0.8340267","85.69302","-0.1262391","0.7970934","-4.717266","1.69012","4.591027","-0.8675486","0.9949169","4.678776","1.008","1","1063207","0"
"24.8209497","settle","1074988787","1063210","380","22","8135","-111","-16","-10","5","27.96875","0.01484577","-0.001941747","0.9938993","-0.05934325","0.06594954","-0.03923314","-4.661218","0.8341959","85.69282","-0.1633799","0.8394443","-4.717123","1.690289","4.553743","-0.8508444","0.9940101","4.632549","1.008","1","1063211","0"
"24.8434665","settle","1075011979","1063233","392","44","8134","-157","-9","-11","2","28.0625","0.01537865","-0.002744506","0.9940751","-0.01568663","-0.04973371","0.01361327","-4.660857","0.8348855","85.69274","-0.22027","0.9426835","-4.716768","1.690914","4.496498","-0.7482303","0.9936077","4.558327","1.008","1","1063234","0"
"24.8486306","settle","1075017021","1063238","410","1","8142","-101","-15","-9","4","28.20313","0.01610022","-0.00403002","0.9926179","-0.01625236","0.03718254","-0.04057556","-4.660923","0.8348447","85.69248","-0.2326191","0.9292461","-4.716823","1.690962","4.507758","-0.805469","0.9930814","4.579155","1.008","1","1063239","0"
"24.8533363","settle","1075021055","1063243","404","35","8153","-177","-15","-9","3","28.15625","0.01734966","-0.003945748","0.9942969","-0.02317294","-0.009472333","-0.01180394","-4.660873","0.8347485","85.69242","-0.2273702","0.9996549","-4.716778","1.690841","4.489408","-0.6911864","0.9944561","4.542303","1.008","1","1063244","0"
"24.8744601","settle","1075043238","1063264","400","-16","8156","-124","-11","-7","2","28.125","0.01589004","-0.003616442","0.99452","0.01207013","0.002780836","0.01737838","-4.661008","0.8342366","85.69226","-0.1362371","0.8949158","-4.716906","1.690315","4.580668","-0.7953992","0.994855","4.649213","1.009","1","1063265","0"
"24.8798366","settle","1075048281","1063269","418","78","8138","-160","-10","-9","0","28.26563","0.01578311","-0.003701847","0.9953006","0.01919791","-0.06223285","-0.002238998","-4.660988","0.8340952","85.69233","-0.2131007","0.908493","-4.716893","1.690188","4.481732","-0.7434247","0.9947187","4.542973","1.008","1","1063270","0"
"24.8844445","settle","1075052314","1063273","408","6","8143","-83","-10","-7","1","28.1875","0.01380001","-0.002492312","0.9938853","0.03169584","-0.04674662","0.023979","-4.66116","0.833945","85.69245","-0.1588428","0.8021622","-4.717064","1.690038","4.558221","-0.8878757","0.9939495","4.643889","1.008","1","1063274","0"
"24.9059955","settle","1075074499","1063295","400","78","8145","-125","-16","-9","1","28.125","0.01499144","-0.004594912","0.9939511","0.02505508","-0.01531324","0.01780248","-4.66107","0.8340511","85.6927","-0.286593","0.8903434","-4.716997","1.690168","4.430404","-0.7998244","0.9936683","4.502022","1.008","1","1063296","0"
"24.9112259","settle","1075079541","1063300","412","33","8158","-154","-14","-10","2","28.21875","0.01586051","-0.003662668","0.9933718","-0.007582646","0.02314179","-0.04751806","-4.661105","0.8341471","85.69257","-0.2112547","0.9147199","-4.71701","1.690244","4.489101","-0.7646485","0.9939023","4.553759","1.008","1","1063301","0"
"24.9165094","settle","1075084583","1063305","394","8","8151","-125","-17","-9","2","28.07813","0.01619005","-0.004294685","0.9946491","0.01076454","0.06283456","-0.006412575","-4.661158","0.8342432","85.69245","-0.1913666","0.9059002","-4.717075","1.6904","4.525709","-0.7845003","0.9950856","4.593199","1.008","1","1063306","0"
"24.9209144","settle","1075088616","1063309","402","44","8164","-135","-9","-9","3","28.1875","0.01626671","-0.003504679","0.9956133","-0.0008203452","-0.03686981","-0.01219112","-4.661242","0.8342209","85.69237","-0.2016872","0.9360312","-4.717147","1.690314","4.51546","-0.7542825","0.9957524","4.578025","1.009","1","1063310","0"
"24.9515016","settle","1075119876","1063340","404","10","8118","-102","-12","-10","4","28.15625","0.01539093","-0.00336524","0.9922512","-0.03816639","0.02908828","-0.02087919","-4.661401","0.8339272","85.69163","-0.1824675","0.8749631","-4.717306","1.69002","4.534838","-0.8150569","0.9925748","4.607502","1.009","1","1063341","0"
"24.9566078","settle","1075124918","1063346","396","44","8146","-125","-15","-11","1","28.09375","0.01536382","-0.004614761","0.9937854","-0.01553667","0.06202624","-0.05470389","-4.66124","0.8341478","85.69141","-0.2660578","0.8857067","-4.717144","1.690241","4.451087","-0.8045339","0.9939148","4.523212","1.008","1","1063347","0"
"24.9619515","settle","1075129960","1063350","396","4","8168","-118","-12","-10","2","28.09375","0.01526663","-0.00129783","0.9949924","-0.01393438","-0.01853339","-0.03488808","-4.6612","0.8341581","85.69129","-0.1341899","0.8876125","-4.717111","1.69022","4.582921","-0.8026071","0.9954248","4.65267","1.009","1","1063351","0"
"24.966407","settle","1075133993","1063354","400","27","8128","-113","-16","-9","2","28.125","0.01495795","-0.003416403","0.9942676","0.01193579","0.02898586","-0.004055122","-4.661266","0.8340944","85.69131","-0.1968733","0.8618985","-4.717171","1.690187","4.520298","-0.8282887","0.994386","4.595558","1.009","1","1063355","0"
"24.970773","settle","1075139035","1063359","386","52","8112","-153","-14","-12","3","28.01563","0.0153597","-0.003644031","0.9935614","-0.01422781","-0.009133533","-0.04160967","-4.661278","0.83406","85.69129","-0.2101396","0.8856727","-4.717183","1.690153","4.507043","-0.8044801","0.9936869","4.529328","1.008","1","1063360","0"
"24.9980655","settle","1075166261","1063386","416","54","8150","-130","-16","-4","2","28.17188","0.0152864","-0.004404598","0.993921","-0.0001522071","0.05659357","0.04102423","-4.661598","0.8344239","85.69066","-0.2539067","0.8811247","-4.717503","1.690517","4.463596","-0.809392","0.9940484","4.536387","1.008","1","1063388","0"
"25.0035821","settle","1075171303","1063391","390","-27","8150","-121","-12","-12","2","28.04688","0.01539316","-0.00122572","0.994323","-0.03049452","-0.02184039","-0.02205646","-4.661528","0.83459","85.69075","-0.09399749","0.8777631","-4.717432","1.690683","4.623435","-0.8129197","0.9945863","4.694357","1.008","1","1063392","0"
"25.0078958","settle","1075175336","1063395","400","0","8125","-101","-16","-12","4","28.125","0.01579516","-0.003989216","0.9933355","-0.0432768","0.04427877","-0.04514042","-4.66139","0.8345897","85.69073","-0.2300975","0.9109837","-4.717295","1.690683","4.487198","-0.7796988","0.9934691","4.554435","1.009","1","1063397","0"
"25.0122448","settle","1075180378","1063400","384","53","8122","-150","-14","-10","3","28","0.01541588","-0.00302324","0.9934894","-0.02806293","0.02626612","-0.03000652","-4.661292","0.834693","85.69064","-0.2305378","0.923648","-4.717183","1.690784","4.486645","-0.767136","0.993207","4.551756","1.009","1","1063401","0"
"25.0448736","settle","1075212645","1063433","398","-31","8176","-112","-8","-10","2","28.10938","0.0145747","-0.0006617809","0.9952149","0.01169413","-0.07548134","-0.04117025","-4.661551","0.8351669","85.69035","-0.03809955","0.8390237","-4.717456","1.69126","4.679356","-0.852236","0.9953219","4.75633","1.008","1","1063434","0"
"25.0496816","settle","1075217687","1063437","414","48","8119","-141","-17","-9","2","28.23438","0.0161781","-0.003709828","0.9943185","0.01853063","0.003298167","-0.0009386477","-4.66165","0.8348956","85.69036","-0.1899721","0.8783167","-4.717572","1.691025","4.5276","-0.8127084","0.9941028","4.599963","1.009","1","1063438","0"
"25.054193","settle","1075221721","1063441","384","10","8142","-132","-16","-7","5","28.15625","0.01428036","-0.002482919","0.9938201","-0.04130013","0.0526951","0.03618786","-4.661638","0.8351475","85.69054","-0.1431451","0.8232329","-4.717543","1.69124","4.574398","-0.8680074","0.9939258","4.656024","1.008","1","1063443","0"
"25.05852","settle","1075226763","1063446","402","31","8155","-86","-16","-9","1","28.14063","0.01461841","-0.004831165","0.9935512","0.006295787","0.09804524","-0.008373065","-4.661595","0.8354695","85.69055","-0.2432615","0.7982895","-4.717519","1.69163","4.474258","-0.8933408","0.9940018","4.56257","1.008","1","1063447","0"
"25.0632487","settle","1075230796","1063450","396","23","8150","-176","-16","-8","1","28.09375","0.01561526","-0.003235107","0.9947554","0.03229737","0.03501906","0.004598227","-4.661753","0.8356252","85.69055","-0.1863346","0.899327","-4.717658","1.691718","4.531323","-0.792391","0.9948832","4.600084","1.009","1","1063452","0"
"25.0908091","settle","1075259029","1063478","412","66","8127","-177","-16","-8","3","28.21875","0.01706041","-0.004127643","0.9946636","-0.008093442","-0.007416364","0.02240943","-4.661636","0.8355694","85.6908","-0.2369778","0.9867474","-4.71754","1.691712","4.480562","-0.704965","0.9943107","4.535682","1.009","1","1063479","0"
"25.0974457","settle","1075265080","1063485","396","59","8108","-152","-17","-11","4","28.09375","0.01635314","-0.004078585","0.9927403","-0.03681032","0.08462025","-0.0352896","-4.661641","0.835911","85.69082","-0.2353933","0.9437243","-4.717546","1.692004","4.482152","-0.7482796","0.9928833","4.514424","1.008","1","1063486","0"
"25.1021185","settle","1075270122","1063489","384","3","8161","-93","-12","-11","1","28","0.01495204","-0.00326032","0.9939886","0.0181535","-0.02300195","-0.05092625","-4.661656","0.8359522","85.69059","-0.1879316","0.8500994","-4.717561","1.692045","4.52963","-0.8419455","0.9941034","4.607213","1.008","1","1063490","0"
"25.107085","settle","1075275164","1063494","396","13","8156","-155","-14","-10","0","28.09375","0.01725319","-0.002984023","0.9942082","0.0454707","0.02287852","-0.002737038","-4.661853","0.8359672","85.69056","-0.1602716","0.953409","-4.717758","1.69206","4.557486","-0.738651","0.9946101","4.616956","1.008","1","1063495","0"
"25.1119547","settle","1075280205","1063499","408","6","8126","-140","-13","-7","2","28.1875","0.0156247","-0.002010347","0.994669","0.01968982","-0.006612754","0.07744744","-4.661969","0.8359206","85.69088","-0.1158016","0.8999516","-4.717869","1.691985","4.604752","-0.7702847","0.9941931","4.668734","1.008","1","1063500","0"
"25.1362789","settle","1075304406","1063523","396","15","8135","-94","-13","-9","3","28.09375","0.013597","-0.003027204","0.9933494","-0.04042985","0.02001904","-0.01928506","-4.661706","0.8364736","85.6906","-0.1703796","0.8039497","-4.7176","1.692566","4.54722","-0.8886167","0.9933641","4.633234","1.008","1","1063524","0"
"25.1410315","settle","1075309448","1063528","400","56","8142","-140","-19","-9","3","28.125","0.01600719","-0.005014788","0.9927745","0.001284666","0.09163787","0.0004978569","-4.661742","0.8365922","85.69064","-0.2894149","0.9237276","-4.717647","1.692685","4.428232","-0.7919878","0.9933589","4.498712","1.008","1","1063529","0"
"25.1455829","settle","1075313482","1063532","392","7","8150","-124","-11","-9","1","28.0625","0.01490719","-0.003643601","0.9939864","0.02143531","0.0433073","-0.03798058","-4.661789","0.8369987","85.69051","-0.2001144","0.9024329","-4.717713","1.693101","4.517599","-0.7906683","0.9942952","4.586268","1.008","1","1063533","0"
"25.1499463","settle","1075317515","1063536","392","25","8157","-137","-16","-12","2","28.07813","0.01697168","-0.003399583","0.9949293","0.02207467","0.05400337","-0.05615077","-4.66194","0.8371201","85.69041","-0.1957737","0.9772608","-4.717845","1.693213","4.522071","-0.715952","0.9950798","4.578397","1.008","1","1063538","0"
"25.1674761","settle","1075335665","1063554","404","54","8135","-127","-14","-10","1","28.15625","0.0155145","-0.004477717","0.9932946","0.03343081","0.01172074","-0.05336337","-4.662148","0.8368189","85.69002","-0.2582844","0.8802145","-4.718053","1.692912","4.459769","-0.8126973","0.9934219","4.533212","1.009","1","1063555","0"
"25.1726771","settle","1075340707","1063559","384","60","8171","-131","-17","-8","2","28","0.014468","-0.002232145","0.9951266","-0.008906043","0.04656859","-0.004499505","-4.662234","0.836919","85.68987","-0.2062284","0.8680316","-4.718139","1.693012","4.511911","-0.8249801","0.9952472","4.586712","1.009","1","1063560","0"
"25.1978467","settle","1075365915","1063584","398","23","8134","-148","-15","-9","2","28.10938","0.0158963","-0.00231799","0.9944634","-0.003312743","0.04302915","0.01059565","-4.661863","0.8367112","85.69004","-0.159266","0.9236193","-4.717768","1.692804","4.558502","-0.7691847","0.9942936","4.622941","1.009","1","1063585","0"
"25.2028941","settle","1075370957","1063589","408","31","8114","-126","-13","-10","3","28.1875","0.01545992","-0.004995731","0.9925698","-0.007174497","0.02563126","0.006538594","-4.661892","0.8368279","85.69016","-0.2538646","0.8806154","-4.717788","1.692919","4.463923","-0.8123035","0.9925006","4.53723","1.009","1","1063590","0"
